trial_id,initial_policy_decision,final_policy_decision,evidence_class
benign-6190,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6191,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6192,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6193,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6194,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6195,permit,deny,deterministic_derivation_from_manuscript_summary
benign-6196,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6197,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6198,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6199,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6200,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6201,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6202,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6203,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6204,permit,deny,deterministic_derivation_from_manuscript_summary
benign-6205,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6206,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6207,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6208,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6209,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6210,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6211,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6212,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6213,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6214,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6215,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6216,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6217,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6218,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6219,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6220,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6221,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6222,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6223,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6224,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6225,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6226,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6227,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6228,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6229,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6230,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6231,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6232,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6233,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6234,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6235,deny,deny,deterministic_derivation_from_manuscript_summary
benign-6236,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6237,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6238,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6239,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6240,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6241,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6242,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6243,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6244,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6245,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6246,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6247,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6248,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6249,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6250,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6251,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6252,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6253,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6254,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6255,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6256,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6257,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6258,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6259,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6260,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6261,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6262,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6263,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6264,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6265,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6266,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6267,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6268,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6269,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6270,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6271,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6272,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6273,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6274,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6275,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6276,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6277,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6278,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6279,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6280,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6281,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6282,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6283,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6284,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6285,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6286,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6287,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6288,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6289,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6290,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6291,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6292,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6293,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6294,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6295,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6296,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6297,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6298,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6299,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6300,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6301,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6302,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6303,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6304,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6305,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6306,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6307,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6308,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6309,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6310,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6311,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6312,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6313,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6314,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6315,deny,deny,deterministic_derivation_from_manuscript_summary
benign-6316,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6317,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6318,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6319,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6320,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6321,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6322,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6323,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6324,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6325,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6326,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6327,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6328,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6329,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6330,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6331,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6332,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6333,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6334,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6335,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6336,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6337,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6338,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6339,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6340,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6341,permit,permit,deterministic_derivation_from_manuscript_summary
